track_id,artists,track_name,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,track_genre
3qmncUJvABe0QDRwMZhbPt,Weezer,Say It Ain't So,0.635,0.551,0.0354,0.00743,1.82e-05,0.07,0.451,rock
6TZUBhCI4Mk5cQBa8EN0sT,James Blunt,Bonfire Heart,0.575,0.821,0.0533,0.184,0.0,0.124,0.473,rock
4i9rwlnDxUiMZA9Dq3hAL3,Fall Out Boy,"Sugar, We're Goin Down",0.5,0.887,0.0726,0.00467,0.0,0.114,0.631,rock
6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Iris,0.315,0.715,0.0362,0.00125,7.97e-06,0.0942,0.497,rock
4CgJCGujC2fsKwuUyBNlc5,The Rolling Stones,Gimme Shelter,0.634,0.63,0.031,0.447,0.0374,0.169,0.489,rock
4vd1W48zEl9sw8Np26LT6p,Imagine Dragons,On Top Of The World,0.588,0.925,0.16,0.0897,4.89e-06,0.0881,0.759,rock
7znniOrVgnRjxIfwHjA9m6,blink-182,"Happy Holidays, You Bastard",0.409,0.99,0.115,0.02,0.0,0.513,0.962,rock
2x8evxqUlF0eRabbW2JBJd,Arctic Monkeys,Fluorescent Adolescent,0.654,0.828,0.0281,0.00146,0.000144,0.122,0.79,rock
1rN9QoVxw5U7TJkyaUR8C1,TK from Ling tosite sigure,unravel,0.508,0.889,0.0862,0.0495,0.0,0.0984,0.332,rock
0H0NjRO6P3UAiMU5kJtKoW,The Beach Boys,God Only Knows - Mono / 1997 Remastered,0.524,0.487,0.0299,0.253,0.0,0.0579,0.482,rock
1EzrEOXmMH3G43AXT1y7pA,Jason Mraz,I'm Yours,0.703,0.444,0.0417,0.559,0.0,0.0973,0.712,rock
6Tv53iO220Ue4ZHfiLMyKK,Wallows,Virtual Aerobics,0.775,0.55,0.0345,0.183,0.0,0.0434,0.72,rock
3AcPAEsILGtsyht7FYxlyj,Bryan Adams,Merry Christmas,0.683,0.511,0.0279,0.406,0.000197,0.111,0.598,rock
1fvyYv3OG8g1V98OWDAthU,Panic! At The Disco,Viva Las Vengeance,0.211,0.821,0.0732,1.25e-05,0.0329,0.104,0.371,rock
2BguykSn5doRnXHwd4WvJb,The Goo Goo Dolls,Christmas All Over Again,0.457,0.768,0.0316,0.000357,0.0098,0.141,0.554,rock
0b7odBgkNQa61UjaqMOinQ,The Beach Boys,Little Saint Nick - 1991 Remix,0.602,0.553,0.0328,0.108,0.0,0.0512,0.971,rock
2Z6XU2SwKr00LGpNXOyHxc,The Beach Boys,We Three Kings Of Orient Are - 1991 Remix,0.231,0.158,0.0297,0.745,0.0,0.123,0.204,rock
6fsHeJsRAscaPO6Wi8zwTX,Lynyrd Skynyrd,Sweet Home Alabama,0.614,0.724,0.0247,0.217,0.000256,0.146,0.902,rock
1sWeSMifj6Z6kZyI6z3bRc,Imagine Dragons,Warriors,0.365,0.851,0.0645,0.0964,0.003,0.237,0.309,rock
2PJXxCcjgX1EWVgSR9uJDM,Panic! At The Disco,Don't Let the Light Go Out,0.492,0.59,0.0313,0.00109,0.0023,0.271,0.179,rock
2f0pn9DkEJwAzXApnFh5cr,BANNERS,Someone To You,0.52,0.903,0.042,0.00517,0.0,0.254,0.652,rock
2iA4neLS2rg1dlciGgmt4X,Megadeth,Symphony Of Destruction,0.61,0.889,0.0585,0.000794,0.0865,0.0657,0.506,rock
4pt5fDVTg5GhEvEtlz9dKk,Måneskin,I WANNA BE YOUR SLAVE,0.75,0.608,0.0387,0.00165,0.0,0.178,0.958,rock
5xUhs6dlfkcxZM8zq7riYF,Red Hot Chili Peppers,Black Summer,0.417,0.682,0.0295,0.0267,0.000669,0.109,0.351,rock
6YhmCXNLuVzvfc44ZB1uhM,The Police,Message In A Bottle - Remastered 2003,0.568,0.808,0.0378,0.0327,1.08e-05,0.218,0.849,rock
1kSjPQCJfwVkPcxflNMJK2,Counting Crows,A Long December,0.403,0.59,0.0284,0.508,0.00548,0.272,0.393,rock
2TZ3ofX1PWwlpcyfd75CDg,The Beach Boys,Little Saint Nick - 1991 Remix,0.602,0.553,0.0328,0.108,0.0,0.0512,0.971,rock
3oaqIiIIu9KUrfqE4AeT93,Bastille,Pompeii,0.68,0.711,0.0414,0.0918,0.0,0.241,0.571,rock
3YRCqOhFifThpSRFJ1VWFM,Guns N' Roses,November Rain,0.294,0.641,0.0291,0.0163,0.22,0.112,0.226,rock
2o9Q5VeH9Dw0IAps33XDBF,Rod Stewart,Street Fighting Man,0.537,0.77,0.0443,0.285,0.00294,0.0978,0.611,rock
6guvPOlxqTnKyBTcwmKcH8,John Lennon;Yoko Ono;Wiener Sängerknaben;WienerWunderAllerlei;Gerald Wirth,Happy Christmas (War Is Over),0.211,0.307,0.033,0.434,0.000136,0.113,0.503,rock
7kStyQM8nYnWTshbOzZGp2,Bastille,Snakes,0.635,0.812,0.0362,0.0576,0.0,0.135,0.486,rock
6gTMBuupuvkgAgQibruGUj,Andy Grammer,Joy,0.675,0.793,0.157,0.108,0.0,0.103,0.233,rock
1lYHv3SEkE6wKfZRe0HMOG,Counting Crows,A Long December,0.403,0.59,0.0284,0.508,0.00548,0.272,0.393,rock
5ugV3rhvi2h6l52e1cIfLw,3 Doors Down,Kryptonite,0.544,0.848,0.0288,0.00395,5.22e-05,0.134,0.489,rock
4GPQDyw9hC1DiZVh0ouDVL,The Black Keys,Keep My Name Outta Your Mouth,0.597,0.702,0.0445,0.0197,0.01,0.125,0.645,rock
57bgtoPSgt236HzfBOd8kj,AC/DC,Thunderstruck,0.502,0.89,0.0364,0.000147,0.0117,0.217,0.259,rock
37sINbJZcFdHFAsVNsPq1i,The Script,Superheroes,0.49,0.885,0.0396,0.00218,0.0,0.0741,0.64,rock
3aoIw20fhjGMoXoQ38EbMS,Ghost,Square Hammer,0.529,0.903,0.0483,3.31e-05,0.182,0.259,0.746,rock
58yD1ZePlS6V4gImXGV8Ed,Red Hot Chili Peppers,Tippa My Tongue,0.573,0.913,0.0409,0.00861,0.0273,0.114,0.795,rock
2gs3sJzaY4cOEe3JaSXhkZ,Lenny Kravitz,Superlove,0.664,0.783,0.0321,0.00531,0.327,0.0245,0.976,rock
4u8Gkqyg87iGSW3hQbbnQZ,AJR,Burn the House Down,0.454,0.66,0.168,0.0364,0.0,0.181,0.568,rock
1EmoXFZ5oXu6u6oxBUzafC,Fall Out Boy,"Sugar, We're Goin Down",0.5,0.887,0.0726,0.00467,0.0,0.114,0.631,rock
7GEQkaJPZmph6xtzXFNWxn,The Killers,Joy Ride - Night Version,0.666,0.935,0.0445,0.00285,0.781,0.352,0.69,rock
3uYMNYNO2Us6QID3MJULtY,Rod Stewart;CeeLo Green;Trombone Shorty,"Merry Christmas, Baby",0.463,0.677,0.0417,0.257,0.0,0.089,0.782,rock
4dI3UmOl7scnyCU4KgaaNO,grandson,In Over My Head,0.582,0.817,0.0399,0.0017,0.0158,0.575,0.622,rock
71jFgtUBKrBuIO6jeUYu9J,Los Enanitos Verdes,Mi Primer Dia Sin Ti,0.522,0.639,0.0246,0.129,0.0,0.185,0.437,rock
0HqZX76SFLDz2aW8aiqi7G,Imagine Dragons,Bones,0.773,0.742,0.046,0.0206,0.0,0.0754,0.571,rock
5CvERxbaeHHQA1OGJzeOzt,Ghost,Mary On A Cross,0.467,0.9,0.0451,0.000187,0.000493,0.105,0.554,rock
2ZVN8uzgXLzwuCvOzMdn5W,The Beach Boys,Little Saint Nick - 1991 Remix,0.602,0.553,0.0328,0.108,0.0,0.0512,0.971,rock
6la4J0jrLYvkuS9XBypxIi,Rod Stewart;Michael Bublé,Winter Wonderland,0.684,0.491,0.0361,0.71,0.0,0.144,0.4,rock
5wcXQ4f9BTB1dPXmsqp4kI,Owl City,Peppermint Winter,0.451,0.803,0.0398,0.208,0.0,0.0764,0.145,rock
4Cp1G28atULvUeanW3vomY,OneRepublic,Sunshine,0.697,0.875,0.034,0.137,0.0,0.28,0.774,rock
3nqqDo8CcCLke3ZoTgiOKf,The Script,The Man Who Can't Be Moved,0.605,0.629,0.0279,0.437,0.0,0.097,0.308,rock
453sNAmiyjCqcJQn9cOjUA,Alejandro Sanz,No Tengo Nada,0.534,0.614,0.0406,0.557,0.0,0.199,0.238,rock
44AyOl4qVkzS48vBsbNXaC,Elvis Presley,Can't Help Falling in Love,0.396,0.293,0.0275,0.941,0.000196,0.105,0.343,rock
5ydMCvT5Wg5PFKWB5phKZe,Imagine Dragons,Thunder,0.601,0.824,0.0474,0.00866,0.173,0.155,0.246,rock
4q03M26EkNeEquxx8iieyS,Panic! At The Disco,I Write Sins Not Tragedies,0.565,0.792,0.132,0.0913,0.0,0.114,0.639,rock
7DbdUf8aHSYoliSjO6LZv6,Beach Weather,"Sex, Drugs, Etc.",0.572,0.839,0.0377,0.013,0.00976,0.522,0.465,rock
5vja6kqkYPmciEWjnI8AIu,Supertramp,Give A Little Bit,0.531,0.818,0.0452,0.0694,0.00949,0.263,0.471,rock
5JfCThSgcFgzV6gGi7BxBP,Kate Bush,Wuthering Heights,0.581,0.429,0.0326,0.18,0.00106,0.128,0.504,rock
2DgdHcjWmO3qd50RzuBLgZ,Panic! At The Disco,House of Memories,0.506,0.817,0.0335,0.00272,0.0,0.0486,0.506,rock
74NANS3BFQRnpz3S0JVg5o,3 Doors Down,It's Not My Time - Acoustic,0.674,0.58,0.0312,0.311,2.41e-05,0.198,0.305,rock
29YWsfd2626bAHkiYp6ViE,Panic! At The Disco,Don't Let the Light Go Out,0.492,0.59,0.0313,0.00109,0.0023,0.271,0.179,rock
1HLxLjywxg7Pyn0w6MxHjC,Vance Joy,Catalonia,0.399,0.801,0.0544,0.32,0.0,0.308,0.696,rock
402FSzREJH9uDSrXgL2P6f,The Beach Boys,God Only Knows - Mono / 1997 Remastered,0.524,0.487,0.0299,0.253,0.0,0.0579,0.482,rock
0YpFcqwLoHAuEVp0mKBa1x,Rod Stewart;Michael Bublé,Winter Wonderland,0.684,0.491,0.0361,0.71,0.0,0.144,0.4,rock
12xfRpp5r3akA2BZFPEVwv,Volbeat,Heaven Nor Hell,0.411,0.767,0.056,0.000621,0.00842,0.134,0.659,rock
3U4aD5lR1h9WrO3eUPaf6H,Raghu Dixit,Baanina Haniyu,0.484,0.384,0.0314,0.517,0.0,0.149,0.185,rock
34x6hEJgGAOQvmlMql5Ige,Kenny Loggins,"Danger Zone - From ""Top Gun"" Original Soundtrack",0.544,0.897,0.0471,0.241,0.0,0.13,0.647,rock
7DPhusadsTZ2VrXOGcuX2y,Arctic Monkeys,I Ain’t Quite Where I Think I Am,0.544,0.337,0.0653,0.357,6.34e-05,0.085,0.667,rock
29RiulWABWHcTRLkDqVCl1,Korn,Rotting in Vain,0.498,0.946,0.0602,0.000121,2.53e-05,0.359,0.31,rock
0FB5ILDICqwK6xj7W1RP9u,The Script,Hall of Fame,0.511,0.872,0.0491,0.0807,0.0,0.0975,0.511,rock
6P8W3SKPHIWQwkoLFpMQkE,The Beach Boys,Frosty The Snowman - 1991 Remix,0.426,0.473,0.0335,0.353,0.0,0.0234,0.937,rock
1pJGUidC2jhNw3FDEUTQDk,Bryan Adams,Christmas Time,0.503,0.582,0.0253,0.472,0.0,0.103,0.326,rock
1H5TcdTdMYvOfJ31SAA6H5,The Local Train,Kaisey Jiyun,0.386,0.824,0.0317,0.000305,6.5e-06,0.269,0.362,rock
5zQrU0nJoVT6rzKsxlvE80,Keane,With Or Without You - Jo Whiley Show - BBC Live Session,0.395,0.382,0.0329,0.918,1.96e-05,0.719,0.0582,rock
2rggQ3hWhqF27FaxGLPnth,Creedence Clearwater Revival,I Put A Spell On You,0.437,0.742,0.0291,0.00651,0.037,0.112,0.688,rock
4kTZpxK0Ld71GIPUg3sFoL,The Goo Goo Dolls,Iris - Acoustic,0.446,0.292,0.0348,0.452,0.025,0.084,0.559,rock
7wMq5n8mYSKlQIGECKUgTX,The Script;will.i.am,Hall of Fame (feat. will.i.am),0.421,0.873,0.0564,0.0654,0.0,0.123,0.629,rock
4gMgiXfqyzZLMhsksGmbQV,Pink Floyd,"Another Brick in the Wall, Pt. 2",0.693,0.394,0.0428,0.0782,0.000694,0.247,0.721,rock
7zwn1eykZtZ5LODrf7c0tS,The Neighbourhood,You Get Me So High,0.551,0.881,0.0542,0.186,0.0791,0.152,0.387,rock
7pBZjE2CwQEASbtd6gnDQv,Twenty One Pilots,The Hype,0.53,0.816,0.0503,0.0105,0.000613,0.379,0.371,rock
5sIxLex6QZ5WgB0lnKblHz,Twenty One Pilots,Stressed Out,0.735,0.638,0.139,0.0459,2.38e-05,0.0602,0.669,rock
0A3EiO7m1ZDEO9jSnKZ4r4,James Blunt,Wisemen,0.635,0.701,0.0268,0.253,4.91e-05,0.165,0.633,rock
0LvONfXemxF8eUKovfhZdH,Skillet,Feel Invincible,0.603,0.886,0.0837,0.00045,0.0,0.26,0.395,rock
6zXIHlO14bCskjwzMmo1qL,Juanes,Mis Planes Son Amarte,0.611,0.509,0.127,0.69,2.64e-06,0.0855,0.425,rock
2sl0hX1iAOPeExrPVyOXVa,Tom Petty and the Heartbreakers,Christmas All Over Again,0.44,0.838,0.0423,0.0956,0.0,0.473,0.619,rock
0Jy4ifTBtXaLNct9rhzy31,Tom Petty,I Won't Back Down,0.765,0.63,0.0304,0.0467,3.06e-05,0.223,0.963,rock
3RJLtCGaNscT6SBfuIvlQE,Bryan Adams,Run To You,0.559,0.863,0.0267,0.00229,8.29e-06,0.201,0.646,rock
2xql0pid3EUwW38AsywxhV,The Neighbourhood,Reflections,0.648,0.594,0.0293,0.114,0.0462,0.116,0.544,rock
13H3jef8bfXNHUab8NOem3,Bryan Adams,Christmas Time,0.503,0.582,0.0253,0.472,0.0,0.103,0.326,rock
62mGl2bpoJMLLbNjCwuAjY,Fleetwood Mac,Go Your Own Way - 2018 Remaster,0.572,0.932,0.0441,0.00528,0.0378,0.0835,0.657,rock
3NTXSjiz2noWd7gbEqd9Yf,Bryan Adams,Joe And Mary,0.639,0.896,0.028,0.053,0.0,0.242,0.966,rock
3CRDbSIZ4r5MsZ0YwxuEkn,Twenty One Pilots,Stressed Out,0.734,0.637,0.141,0.0462,2.29e-05,0.0602,0.648,rock
65EReuqyiXH0WMIaeFEIlX,Rod Stewart,Baby Jane,0.641,0.798,0.0406,0.0136,0.000106,0.358,0.732,rock
4kLIAQN2z1Uh0NvpNgz6jF,KISS,Rock And Roll All Nite,0.54,0.926,0.162,0.0191,0.0,0.651,0.686,rock
5nlwgUs9iUPoRr8kPEHONO,blink-182,Ghost On The Dance Floor,0.532,0.969,0.0581,2.41e-05,0.0265,0.0912,0.547,rock
2JjAZwcKJjmuwDZSiw4PEj,Bryan Adams,Christmas Time,0.503,0.582,0.0253,0.472,0.0,0.103,0.326,rock
1Ame8XTX6QHY0l0ahqUhgv,Måneskin,THE LONELIEST,0.519,0.595,0.0283,0.00151,0.0,0.0762,0.237,rock
2iv6WW9vINyoRV8UTemp0n,Owl City;Carly Rae Jepsen,Good Time,0.569,0.899,0.15,0.0304,3.86e-06,0.424,0.625,rock
6YMF5fKgkbYXECM9XiDfnE,Imagine Dragons,Thunder,0.601,0.824,0.0474,0.00866,0.173,0.155,0.246,rock
7wgKBMq7Mf8GuWrtTKFzzp,a-ha;Kygo,Take On Me - Kygo Remix,0.536,0.78,0.113,0.16,0.00079,0.137,0.622,rock
22rUY52RY8r6fi66gtEono,Weezer,We Wish You A Merry Christmas,0.387,0.786,0.0436,0.0195,0.0,0.123,0.462,rock
2cwOhw3d0uIsR4krTsrLwF,The Killers;Ryan Pardey,Don't Shoot Me Santa,0.588,0.847,0.0705,0.0601,0.0,0.307,0.662,rock
6Xqzr8QjhCqUglo6JOmg5S,Bee Gees;SG Lewis,More Than A Woman - SG's Paradise Edit,0.679,0.762,0.0316,0.00469,0.23,0.0446,0.511,rock
3RO0U62c7bMxszdLDd3NXi,The Beach Boys,Little Saint Nick - 1991 Remix,0.602,0.553,0.0328,0.108,0.0,0.0512,0.971,rock
4KiQwHi8V3XIVeLjOfQZ69,The Goo Goo Dolls,"Yeah, I Like You",0.479,0.938,0.0376,7.54e-05,0.000153,0.117,0.431,rock
4YZg4UXqhMoUM40aPNIX1v,Counting Crows;Vanessa Carlton,Big Yellow Taxi,0.674,0.867,0.0462,0.00199,0.0,0.206,0.821,rock
0RKv7sebi8uGmi6EYjAWfJ,The Beach Boys,Little Saint Nick - 1991 Remix,0.602,0.553,0.0328,0.108,0.0,0.0512,0.971,rock
62yJjFtgkhUrXktIoSjgP2,Imagine Dragons,Radioactive,0.448,0.784,0.0627,0.106,0.000108,0.668,0.236,rock
0dgrFwOa0RrFzWcM0azTzx,AJR,The Good Part,0.287,0.473,0.034,0.0858,4.4e-05,0.383,0.577,rock
5VSJ9OfZx8V91A7u8Fuoh1,The Local Train,Aaoge Tum Kabhi,0.534,0.863,0.0357,0.0152,0.0167,0.144,0.374,rock
6MpCaSIOfqBqbMED4kXgNY,Beach Bunny,Prom Queen,0.528,0.797,0.0485,0.000391,0.011,0.14,0.751,rock
23OXdR7YuUBVWh5hSnYJau,Twenty One Pilots,Chlorine,0.609,0.674,0.0548,0.0735,0.06,0.345,0.315,rock
1yCs1b8JQCzyVgpsQCY4Sj,Tom Petty,Zombie Zoo,0.685,0.886,0.0323,0.0328,0.0,0.0362,0.819,rock
0bICb3YSdsgg0lIYPr6mvn,OneRepublic,Christmas Without You,0.262,0.677,0.0528,0.447,0.0,0.205,0.365,rock
6IvgjIelC9dOq3Yku8ptYQ,Lenny Kravitz,Are You Gonna Go My Way,0.611,0.826,0.0353,0.000818,0.016,0.33,0.719,rock
50nSJ4OU2clW8rUnVDEKrC,Christina Perri,Jar of Hearts,0.373,0.348,0.0314,0.728,0.0,0.12,0.0899,rock
1wKeFYYAR6aKsNIf6PrNxB,Sam Fender,Spit Of You,0.387,0.759,0.0295,0.00135,0.00198,0.106,0.381,rock
1NhPKVLsHhFUHIOZ32QnS2,OneRepublic,Secrets,0.516,0.764,0.0366,0.0717,0.0,0.115,0.376,rock
3S7NB9yGDk4HjbHxkqzgK8,Juanes;Christian Nodal,Tequila,0.757,0.688,0.112,0.226,0.0,0.237,0.704,rock
2j2IPZrRQXlytzuSCnp5uc,OneRepublic,Christmas Without You,0.262,0.677,0.0528,0.447,0.0,0.205,0.365,rock
1M8LMTTEajUuw7AN0g4f4i,Megadeth,Holy Wars...The Punishment Due - Remastered,0.327,0.985,0.151,0.00177,0.108,0.351,0.218,rock
6mFkJmJqdDVQ1REhVfGgd1,Pink Floyd,Wish You Were Here,0.481,0.262,0.0414,0.735,0.0114,0.832,0.375,rock
0fiijtFXDJ9MOVwgSaEQJ5,Andy Grammer,Don’t Give Up On Me,0.64,0.537,0.0282,0.0875,9.84e-06,0.11,0.0676,rock
4fvKqLGqlsj7giLICaxTXl,Julieta Venegas,Limón y Sal,0.625,0.653,0.0257,0.124,0.0,0.346,0.605,rock
6gRNHsOFHyfAq5OJkzDT7M,The Beach Boys,Frosty The Snowman - 1991 Remix,0.426,0.473,0.0335,0.353,0.0,0.0234,0.937,rock
6je1dnckDvoE04VJtC5zww,Bryan Adams,Christmas Time,0.503,0.582,0.0253,0.472,0.0,0.103,0.326,rock
6PL07DkNaAqFPbJBbIX1ZY,Vance Joy,Bonnie & Clyde,0.714,0.611,0.0367,0.891,0.011,0.0969,0.412,rock
3OiUOulzZiEfaADvJNR7wa,Kate Bush,Army Dreamers,0.703,0.225,0.0511,0.731,4.59e-06,0.102,0.399,rock
2XtsxK4mneUrhNHTRs1ZVQ,The Offspring,Why Don't You Get A Job,0.766,0.882,0.0713,0.0675,2.59e-06,0.281,0.547,rock
50vHd5RWEP0FTHdWEXDDTK,The Beach Boys,"Merry Christmas, Baby - 1991 Remix",0.695,0.494,0.058,0.31,0.0,0.0888,0.816,rock
0Nq0igeWY9j7TtqWCYuTM6,Alejandro Sanz,Camino De Rosas,0.776,0.609,0.0929,0.481,0.0,0.0508,0.612,rock
5yDL13y5giogKs2fSNf7sj,The Wanted,Glad You Came,0.722,0.851,0.0639,0.0319,0.0,0.108,0.452,rock
3ro6Oub0I05PiAxcZFKaTY,OneRepublic,I Ain't Worried,0.704,0.797,0.0475,0.0826,0.000745,0.0546,0.825,rock
2MuOJXZSH66oW72tEjoCqQ,Daryl Hall & John Oates,It's Uncanny,0.742,0.849,0.0376,0.346,0.000115,0.194,0.964,rock
3X0Zk9dmswnfwMI7tF4yD0,The Beach Boys,Little Saint Nick - 1991 Remix,0.602,0.553,0.0328,0.108,0.0,0.0512,0.971,rock
1gJrH78tBc0ymRXZiizxKx,Lynyrd Skynyrd,Sweet Home Alabama,0.614,0.724,0.0247,0.217,0.000256,0.146,0.902,rock
086myS9r57YsLbJpU0TgK9,Arctic Monkeys,Why'd You Only Call Me When You're High?,0.691,0.631,0.0368,0.0483,1.13e-05,0.104,0.8,rock
0qYivybG83m6eGLqPx0dr3,Owl City,"Kiss Me Babe, It's Christmas Time",0.705,0.567,0.0306,0.0199,0.0,0.0937,0.562,rock
3Gc4zbfvgZSBEfpd0aWEFb,The Local Train,Khudi,0.626,0.79,0.0397,0.0196,8.86e-05,0.106,0.539,rock
02CMDD2zt4LyEdOaSwVNhy,Bryan Adams,Summer Of '69,0.5,0.908,0.0418,0.0166,0.0,0.128,0.744,rock
6w1n5rbFLWKscpvAbYGOru,R.E.M.,It's The End Of The World As We Know It (And I Feel Fine),0.381,0.894,0.037,0.0258,0.0,0.0251,0.797,rock
4uBzRnBPmOuxj7MZZNY2R5,Panic! At The Disco,Middle of a Breakup,0.437,0.803,0.04,4.46e-05,0.0164,0.107,0.735,rock
2kWVK6MIMVsjmmcnqYMHTk,The Beach Boys,Little Saint Nick - 1991 Remix,0.602,0.553,0.0328,0.108,0.0,0.0512,0.971,rock
28b9AxJDN10waQFdU71ggu,Blur,Song 2 - 2012 Remaster,0.674,0.789,0.0676,0.00178,0.00708,0.0753,0.918,rock
6gqXvORCby1jQmy9BnX1zZ,Lenny Kravitz,Push,0.577,0.797,0.0281,0.0154,0.00463,0.0737,0.716,rock
1GQMpacZAFmsYYmkT87gUw,ZZ Top,Rough Boy,0.419,0.737,0.0364,0.204,0.00716,0.24,0.595,rock
4JQUCvC3XuCJw2pGRBEQEz,Rod Stewart;CeeLo Green;Trombone Shorty,"Merry Christmas, Baby",0.463,0.677,0.0417,0.257,0.0,0.089,0.782,rock
5hnyJvgoWiQUYZttV4wXy6,Snow Patrol,Chasing Cars,0.56,0.595,0.0274,0.199,6.47e-05,0.132,0.144,rock
37ZJ0p5Jm13JPevGcx4SkF,Bon Jovi,Livin' On A Prayer,0.532,0.887,0.0335,0.0778,0.000214,0.294,0.795,rock
7Ewz6bJ97vUqk5HdkvguFQ,Bryan Adams,Heaven,0.382,0.589,0.0267,0.0465,0.0,0.122,0.335,rock
5wqIigDb6Afe0mX4acLyKo,OneRepublic,Apologize,0.596,0.74,0.0338,0.341,2.05e-05,0.102,0.493,rock
3IDF7N86lrcWaJEt9C1gbS,Official HIGE DANdism,Cry Baby,0.318,0.902,0.131,0.0116,0.0,0.393,0.437,rock
2EDbDWID5FkMjbbDDeiabO,Annie Lennox,"I Put A Spell On You (Fifty Shades of Grey) - From ""Fifty Shades Of Grey"" Soundtrack",0.563,0.383,0.0322,0.283,2.59e-06,0.127,0.358,rock
2JXYbTt5lVJ0fhaY87cxDy,Lionel Richie,All Night Long (All Night) - Single Version,0.719,0.584,0.0386,0.272,0.000803,0.0288,0.849,rock
2mLYjGJ1Fl4qNept7opf7Y,Counting Crows,Mr. Jones,0.571,0.836,0.0371,0.194,4.09e-06,0.182,0.73,rock
5QAMZTM5cmLg3fHX9ZbTZi,Jason Mraz,Winter Wonderland,0.62,0.309,0.0495,0.788,0.0,0.146,0.664,rock
76LN6cEeRkx4UmrqyrEybS,Panic! At The Disco,Local God,0.379,0.849,0.0747,3.44e-05,0.00224,0.298,0.584,rock
34ldTowcv56E2DqtSaYBjP,The Killers,When You Were Young,0.441,0.976,0.147,0.000335,0.0475,0.298,0.248,rock
0YzjbFKOZu0oUu8dSC4k7u,Rod Stewart,Have Yourself A Merry Little Christmas,0.401,0.175,0.0314,0.927,2.1e-06,0.103,0.29,rock
003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,0.352,0.911,0.0747,0.00121,0.0,0.0995,0.236,rock
4m0q0xQ2BNl9SCAGKyfiGZ,The 1975,Somebody Else,0.618,0.793,0.0601,0.204,0.0154,0.126,0.459,rock
7hB5Eudt5YyhxdBlKFE9pK,Bryan Adams,Christmas Time,0.503,0.582,0.0253,0.472,0.0,0.103,0.326,rock
4xnB2yGAeXOuR3kJ9KTD3b,Red Hot Chili Peppers,Nerve Flip,0.386,0.936,0.0701,0.0121,1.6e-05,0.266,0.418,rock
5ygEUpyZy5qtZ1423zymBW,Arctic Monkeys,Hello You,0.394,0.452,0.0321,0.276,0.00998,0.193,0.653,rock
2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,0.612,0.807,0.0336,0.0495,0.0177,0.101,0.398,rock
7GIe4NWkPMwWuAQBJACzTn,AJR,I Won't,0.423,0.721,0.165,0.00792,0.0,0.38,0.382,rock
3IQF4xCQUPicbA4hWfTxPo,OneRepublic,I Lived,0.593,0.851,0.0446,0.0683,0.0,0.271,0.344,rock
5jdwRmRqpnzFpjz3IVNFDl,The Police,Behind My Camel - Remastered 2003,0.509,0.326,0.0254,0.0618,0.805,0.293,0.229,rock
5pxPzpupcMtfFNJvxMYBv3,Christina Perri,Merry Christmas Darling,0.544,0.291,0.0274,0.714,0.000288,0.0963,0.168,rock
6DulvzWONaGcej1H2pj3i2,All Time Low,"Merry Christmas, Kiss My Ass",0.574,0.966,0.0685,0.0141,0.0,0.43,0.788,rock
3ROAkyTbzbruUrss9KT97k,Christina Perri,Merry Christmas Darling,0.544,0.291,0.0274,0.714,0.000288,0.0963,0.168,rock
09iCpaYbvahbcxv8GR0BfS,Juanes;Kali Uchis,El Ratico,0.665,0.689,0.0511,0.111,0.0,0.0657,0.782,rock
0zAP6dNWTxFl774n6qjWNO,Alejandro Sanz,Pero Tú,0.687,0.559,0.0351,0.714,0.0,0.116,0.404,rock
3olXS7r5RD0pxmBEnI7GGV,Lionel Richie,Dancing On The Ceiling,0.688,0.874,0.0521,0.121,0.0,0.394,0.709,rock
5OLWhgBWQYUN6llsmYkPGp,Creedence Clearwater Revival,Bad Moon Rising - Remastered 1985,0.621,0.85,0.0311,0.0221,1.52e-06,0.0581,0.923,rock
7MXlTgQeo3IVlMpLnZuhxc,Imagine Dragons,It's Time,0.656,0.884,0.0372,0.0162,0.0,0.144,0.86,rock
79iAblD2XBkWbXnY8KeHLS,OneRepublic,Christmas Without You,0.262,0.677,0.0528,0.447,0.0,0.205,0.365,rock
3Qx4d8pZPhakg3xllKSp9w,Rod Stewart;Ella Fitzgerald;Chris Botti,What Are You Doing New Year's Eve?,0.362,0.265,0.0355,0.94,0.0,0.107,0.224,rock
1cbCEtcGU25HvwMrZDPqJy,Juanes,Nada Valgo Sin Tu Amor,0.595,0.655,0.026,0.155,0.0,0.265,0.364,rock
42Jkqzhm5Y7ab7f1d22GTq,Andrés Calamaro;Sebastian Yatra;Leiva;Ivan Ferreiro,Paloma,0.727,0.382,0.0314,0.809,0.0,0.0998,0.828,rock
6JxWdrNzIiWVDTXrzZp3D5,The Beach Boys,Little Saint Nick - 1991 Remix,0.602,0.553,0.0328,0.108,0.0,0.0512,0.971,rock
0flKOLkgpWup1pH16EVaPO,Jon Pardi,Dirt On My Boots,0.683,0.796,0.0284,0.112,0.0,0.197,0.533,rock
2HHtWyy5CgaQbC7XSoOb0e,Survivor,Eye of the Tiger,0.815,0.438,0.0346,0.216,0.000466,0.0787,0.552,rock
